method,setting,rep,seed,d,n,name,true_edges,true_max_indegree,candidate_max_indegree,false_positive_ratio,missing_ratio,reversal_ratio,weak_fraction,error_regime,missing_achieved,reversals_achieved,false_positive_additions_achieved,varsortability,error_scale_ratio,candidate_edges,candidate_max_indegree_achieved,candidate_enumeration_fits,initial_pruning_pressure,candidate_bic,exact_bic,greedy_bic,candidate_to_exact_bic_improvement,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard,exact_greedy_disagreement_edges,exact_runtime_seconds,greedy_runtime_seconds,exact_score_evaluations,greedy_score_evaluations,edges,true_positives,false_positives,false_negatives,reversals,fdr,tpr,shd
Greedy local BIC,combined_contamination,12,49251635,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4911504424778761,6.02807215920889,56,6,356,0.25,-11204.952473757803,-11277.05283830765,-11277.05283830765,72.10036454984765,0.0,False,1.0,0,0.05796600005123764,0.03727440000511706,356,122,41,31,10,9,2,0.24390243902439024,0.775,17
Candidate,combined_contamination,13,49251636,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7345971563981043,4.784138810756547,56,7,383,0.35714285714285715,-11160.83897028821,-11244.477058192977,-11244.477058192977,83.63808790476651,0.0,False,1.0,0,0.06405299995094538,0.030512799974530935,383,132,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,13,49251636,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7345971563981043,4.784138810756547,56,7,383,0.35714285714285715,-11160.83897028821,-11244.477058192977,-11244.477058192977,83.63808790476651,0.0,False,1.0,0,0.06405299995094538,0.030512799974530935,383,132,37,29,8,11,4,0.21621621621621623,0.725,15
Greedy local BIC,combined_contamination,13,49251636,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.7345971563981043,4.784138810756547,56,7,383,0.35714285714285715,-11160.83897028821,-11244.477058192977,-11244.477058192977,83.63808790476651,0.0,False,1.0,0,0.06405299995094538,0.030512799974530935,383,132,37,29,8,11,4,0.21621621621621623,0.725,15
Candidate,combined_contamination,14,49251637,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.64,3.1348951290791045,56,7,444,0.3392857142857143,-8458.619007776817,-8549.520572482186,-8549.520572482186,90.90156470536931,0.0,False,1.0,0,0.0605034000473097,0.03255980007816106,444,136,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,14,49251637,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.64,3.1348951290791045,56,7,444,0.3392857142857143,-8458.619007776817,-8549.520572482186,-8549.520572482186,90.90156470536931,0.0,False,1.0,0,0.0605034000473097,0.03255980007816106,444,136,38,30,8,10,4,0.21052631578947367,0.75,14
Greedy local BIC,combined_contamination,14,49251637,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.64,3.1348951290791045,56,7,444,0.3392857142857143,-8458.619007776817,-8549.520572482186,-8549.520572482186,90.90156470536931,0.0,False,1.0,0,0.0605034000473097,0.03255980007816106,444,136,38,30,8,10,4,0.21052631578947367,0.75,14
Candidate,combined_contamination,15,49251638,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.48148148148148145,5.388103259998657,56,8,500,0.30357142857142855,-10057.48290204854,-10148.864695169095,-10146.179075256769,91.38179312055581,2.685619912326729,True,0.9487179487179487,2,0.07055639999452978,0.028686200035735965,500,134,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,15,49251638,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.48148148148148145,5.388103259998657,56,8,500,0.30357142857142855,-10057.48290204854,-10148.864695169095,-10146.179075256769,91.38179312055581,2.685619912326729,True,0.9487179487179487,2,0.07055639999452978,0.028686200035735965,500,134,37,31,6,9,2,0.16216216216216217,0.775,13
Greedy local BIC,combined_contamination,15,49251638,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.48148148148148145,5.388103259998657,56,8,500,0.30357142857142855,-10057.48290204854,-10148.864695169095,-10146.179075256769,91.38179312055581,2.685619912326729,True,0.9487179487179487,2,0.07055639999452978,0.028686200035735965,500,134,39,31,8,9,3,0.20512820512820512,0.775,14
Candidate,combined_contamination,16,49251639,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4928571428571429,6.7056993205331015,56,9,787,0.30357142857142855,-9060.927856199121,-9140.194090420588,-9140.194090420588,79.26623422146622,0.0,False,1.0,0,0.10271309991367161,0.027549699996598065,787,141,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,16,49251639,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4928571428571429,6.7056993205331015,56,9,787,0.30357142857142855,-9060.927856199121,-9140.194090420588,-9140.194090420588,79.26623422146622,0.0,False,1.0,0,0.10271309991367161,0.027549699996598065,787,141,39,31,8,9,4,0.20512820512820512,0.775,13
Greedy local BIC,combined_contamination,16,49251639,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.4928571428571429,6.7056993205331015,56,9,787,0.30357142857142855,-9060.927856199121,-9140.194090420588,-9140.194090420588,79.26623422146622,0.0,False,1.0,0,0.10271309991367161,0.027549699996598065,787,141,39,31,8,9,4,0.20512820512820512,0.775,13
Candidate,combined_contamination,17,49251640,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6950354609929078,4.32847803998907,56,7,363,0.25,-6006.818548315981,-6075.949223053928,-6075.949223053928,69.13067473794672,0.0,False,1.0,0,0.04722299997229129,0.022430400014854968,363,108,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,17,49251640,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6950354609929078,4.32847803998907,56,7,363,0.25,-6006.818548315981,-6075.949223053928,-6075.949223053928,69.13067473794672,0.0,False,1.0,0,0.04722299997229129,0.022430400014854968,363,108,42,32,10,8,4,0.23809523809523808,0.8,14
Greedy local BIC,combined_contamination,17,49251640,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6950354609929078,4.32847803998907,56,7,363,0.25,-6006.818548315981,-6075.949223053928,-6075.949223053928,69.13067473794672,0.0,False,1.0,0,0.04722299997229129,0.022430400014854968,363,108,42,32,10,8,4,0.23809523809523808,0.8,14
Candidate,combined_contamination,18,49251641,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.33624454148471616,5.6090527407203945,56,8,582,0.375,-6991.221543402643,-7089.267972573903,-7089.267972573903,98.04642917125966,0.0,False,1.0,0,0.07583030010573566,0.027866600081324577,582,135,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,18,49251641,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.33624454148471616,5.6090527407203945,56,8,582,0.375,-6991.221543402643,-7089.267972573903,-7089.267972573903,98.04642917125966,0.0,False,1.0,0,0.07583030010573566,0.027866600081324577,582,135,36,31,5,9,3,0.1388888888888889,0.775,11
Greedy local BIC,combined_contamination,18,49251641,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.33624454148471616,5.6090527407203945,56,8,582,0.375,-6991.221543402643,-7089.267972573903,-7089.267972573903,98.04642917125966,0.0,False,1.0,0,0.07583030010573566,0.027866600081324577,582,135,36,31,5,9,3,0.1388888888888889,0.775,11
Candidate,combined_contamination,19,49251642,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.8,5.148854253306966,56,7,372,0.30357142857142855,-8890.642676031328,-8973.797679503541,-8973.797679503541,83.15500347221314,0.0,False,1.0,0,0.060450399992987514,0.03303789999336004,372,125,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,19,49251642,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.8,5.148854253306966,56,7,372,0.30357142857142855,-8890.642676031328,-8973.797679503541,-8973.797679503541,83.15500347221314,0.0,False,1.0,0,0.060450399992987514,0.03303789999336004,372,125,39,31,8,9,3,0.20512820512820512,0.775,14
Greedy local BIC,combined_contamination,19,49251642,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.8,5.148854253306966,56,7,372,0.30357142857142855,-8890.642676031328,-8973.797679503541,-8973.797679503541,83.15500347221314,0.0,False,1.0,0,0.060450399992987514,0.03303789999336004,372,125,39,31,8,9,3,0.20512820512820512,0.775,14
Candidate,combined_contamination,20,49251643,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.3626943005181347,3.6559774893500676,56,8,434,0.30357142857142855,-9923.134534200866,-10001.245273978053,-10001.245273978053,78.11073977718661,0.0,False,1.0,0,0.08245969994459301,0.03528179996646941,434,118,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,20,49251643,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.3626943005181347,3.6559774893500676,56,8,434,0.30357142857142855,-9923.134534200866,-10001.245273978053,-10001.245273978053,78.11073977718661,0.0,False,1.0,0,0.08245969994459301,0.03528179996646941,434,118,39,30,9,10,4,0.23076923076923078,0.75,15
Greedy local BIC,combined_contamination,20,49251643,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.3626943005181347,3.6559774893500676,56,8,434,0.30357142857142855,-9923.134534200866,-10001.245273978053,-10001.245273978053,78.11073977718661,0.0,False,1.0,0,0.08245969994459301,0.03528179996646941,434,118,39,30,9,10,4,0.23076923076923078,0.75,15
Candidate,combined_contamination,21,49251644,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.563076923076923,10.372469998475454,56,8,468,0.26785714285714285,-14610.828316181554,-14682.215988095955,-14682.215988095955,71.38767191440093,0.0,False,1.0,0,0.06562810007017106,0.027019800036214292,468,118,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,21,49251644,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.563076923076923,10.372469998475454,56,8,468,0.26785714285714285,-14610.828316181554,-14682.215988095955,-14682.215988095955,71.38767191440093,0.0,False,1.0,0,0.06562810007017106,0.027019800036214292,468,118,41,31,10,9,4,0.24390243902439024,0.775,15
Greedy local BIC,combined_contamination,21,49251644,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.563076923076923,10.372469998475454,56,8,468,0.26785714285714285,-14610.828316181554,-14682.215988095955,-14682.215988095955,71.38767191440093,0.0,False,1.0,0,0.06562810007017106,0.027019800036214292,468,118,41,31,10,9,4,0.24390243902439024,0.775,15
Candidate,combined_contamination,22,49251645,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.49137931034482757,2.982394846052598,56,7,367,0.30357142857142855,-5610.071613604538,-5686.9653158017045,-5686.9653158017045,76.89370219716693,0.0,False,1.0,0,0.05858990002889186,0.028732400038279593,367,125,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,22,49251645,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.49137931034482757,2.982394846052598,56,7,367,0.30357142857142855,-5610.071613604538,-5686.9653158017045,-5686.9653158017045,76.89370219716693,0.0,False,1.0,0,0.05858990002889186,0.028732400038279593,367,125,39,30,9,10,4,0.23076923076923078,0.75,15
Greedy local BIC,combined_contamination,22,49251645,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.49137931034482757,2.982394846052598,56,7,367,0.30357142857142855,-5610.071613604538,-5686.9653158017045,-5686.9653158017045,76.89370219716693,0.0,False,1.0,0,0.05858990002889186,0.028732400038279593,367,125,39,30,9,10,4,0.23076923076923078,0.75,15
Candidate,combined_contamination,23,49251646,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.8095238095238095,4.208306195886826,56,6,271,0.35714285714285715,-7661.769007360791,-7758.103298113261,-7758.103298113261,96.33429075247022,0.0,False,1.0,0,0.03988489997573197,0.02715179999358952,271,123,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,23,49251646,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.8095238095238095,4.208306195886826,56,6,271,0.35714285714285715,-7661.769007360791,-7758.103298113261,-7758.103298113261,96.33429075247022,0.0,False,1.0,0,0.03988489997573197,0.02715179999358952,271,123,36,32,4,8,3,0.1111111111111111,0.8,9
Greedy local BIC,combined_contamination,23,49251646,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.8095238095238095,4.208306195886826,56,6,271,0.35714285714285715,-7661.769007360791,-7758.103298113261,-7758.103298113261,96.33429075247022,0.0,False,1.0,0,0.03988489997573197,0.02715179999358952,271,123,36,32,4,8,3,0.1111111111111111,0.8,9
Candidate,combined_contamination,24,49251647,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6289308176100629,3.66335848371186,56,8,460,0.26785714285714285,-8133.3885892267845,-8213.938123290378,-8213.938123290378,80.54953406359346,0.0,False,1.0,0,0.07906230003573,0.029849100043065846,460,126,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,24,49251647,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6289308176100629,3.66335848371186,56,8,460,0.26785714285714285,-8133.3885892267845,-8213.938123290378,-8213.938123290378,80.54953406359346,0.0,False,1.0,0,0.07906230003573,0.029849100043065846,460,126,40,30,10,10,4,0.25,0.75,16
Greedy local BIC,combined_contamination,24,49251647,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6289308176100629,3.66335848371186,56,8,460,0.26785714285714285,-8133.3885892267845,-8213.938123290378,-8213.938123290378,80.54953406359346,0.0,False,1.0,0,0.07906230003573,0.029849100043065846,460,126,40,30,10,10,4,0.25,0.75,16
Candidate,combined_contamination,25,49251648,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.15702479338842976,6.2380146589660495,56,6,298,0.3392857142857143,-7870.2631046976485,-7965.3041107925,-7965.3041107925,95.04100609485158,0.0,False,1.0,0,0.0436864000512287,0.02633560006506741,298,123,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,25,49251648,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.15702479338842976,6.2380146589660495,56,6,298,0.3392857142857143,-7870.2631046976485,-7965.3041107925,-7965.3041107925,95.04100609485158,0.0,False,1.0,0,0.0436864000512287,0.02633560006506741,298,123,37,31,6,9,4,0.16216216216216217,0.775,11
Greedy local BIC,combined_contamination,25,49251648,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.15702479338842976,6.2380146589660495,56,6,298,0.3392857142857143,-7870.2631046976485,-7965.3041107925,-7965.3041107925,95.04100609485158,0.0,False,1.0,0,0.0436864000512287,0.02633560006506741,298,123,37,31,6,9,4,0.16216216216216217,0.775,11
Candidate,combined_contamination,26,49251649,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6204819277108434,6.27630124134247,56,7,420,0.30357142857142855,-6988.778956837681,-7079.5971857541235,-7079.5971857541235,90.81822891644242,0.0,False,1.0,0,0.06088320002891123,0.027233800035901368,420,128,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,26,49251649,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6204819277108434,6.27630124134247,56,7,420,0.30357142857142855,-6988.778956837681,-7079.5971857541235,-7079.5971857541235,90.81822891644242,0.0,False,1.0,0,0.06088320002891123,0.027233800035901368,420,128,39,32,7,8,4,0.1794871794871795,0.8,11
Greedy local BIC,combined_contamination,26,49251649,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6204819277108434,6.27630124134247,56,7,420,0.30357142857142855,-6988.778956837681,-7079.5971857541235,-7079.5971857541235,90.81822891644242,0.0,False,1.0,0,0.06088320002891123,0.027233800035901368,420,128,39,32,7,8,4,0.1794871794871795,0.8,11
Candidate,combined_contamination,27,49251650,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6699029126213593,4.374260737494236,56,9,748,0.30357142857142855,-7331.639678425335,-7412.100665186434,-7412.100665186434,80.46098676109887,0.0,False,1.0,0,0.10552549990825355,0.026713800034485757,748,124,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,27,49251650,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6699029126213593,4.374260737494236,56,9,748,0.30357142857142855,-7331.639678425335,-7412.100665186434,-7412.100665186434,80.46098676109887,0.0,False,1.0,0,0.10552549990825355,0.026713800034485757,748,124,40,30,10,10,4,0.25,0.75,16
Greedy local BIC,combined_contamination,27,49251650,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6699029126213593,4.374260737494236,56,9,748,0.30357142857142855,-7331.639678425335,-7412.100665186434,-7412.100665186434,80.46098676109887,0.0,False,1.0,0,0.10552549990825355,0.026713800034485757,748,124,40,30,10,10,4,0.25,0.75,16
Candidate,combined_contamination,28,49251651,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5527638190954773,5.702845852550219,56,7,388,0.4107142857142857,-10155.036876032404,-10262.396147187617,-10262.396147187617,107.35927115521372,0.0,False,1.0,0,0.04978609993122518,0.025555299944244325,388,142,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,28,49251651,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5527638190954773,5.702845852550219,56,7,388,0.4107142857142857,-10155.036876032404,-10262.396147187617,-10262.396147187617,107.35927115521372,0.0,False,1.0,0,0.04978609993122518,0.025555299944244325,388,142,33,29,4,11,3,0.12121212121212122,0.725,12
Greedy local BIC,combined_contamination,28,49251651,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5527638190954773,5.702845852550219,56,7,388,0.4107142857142857,-10155.036876032404,-10262.396147187617,-10262.396147187617,107.35927115521372,0.0,False,1.0,0,0.04978609993122518,0.025555299944244325,388,142,33,29,4,11,3,0.12121212121212122,0.725,12
Candidate,combined_contamination,29,49251652,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6590909090909091,3.8442881040459564,56,6,313,0.32142857142857145,-8281.849146408067,-8365.66775547836,-8365.66775547836,83.81860907029295,0.0,False,1.0,0,0.0413666000822559,0.026004799990914762,313,123,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,29,49251652,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6590909090909091,3.8442881040459564,56,6,313,0.32142857142857145,-8281.849146408067,-8365.66775547836,-8365.66775547836,83.81860907029295,0.0,False,1.0,0,0.0413666000822559,0.026004799990914762,313,123,38,30,8,10,4,0.21052631578947367,0.75,14
Greedy local BIC,combined_contamination,29,49251652,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.6590909090909091,3.8442881040459564,56,6,313,0.32142857142857145,-8281.849146408067,-8365.66775547836,-8365.66775547836,83.81860907029295,0.0,False,1.0,0,0.0413666000822559,0.026004799990914762,313,123,38,30,8,10,4,0.21052631578947367,0.75,14
Candidate,combined_contamination,30,49251653,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5964912280701754,4.584665270935203,56,6,276,0.375,-9119.357069853033,-9219.618981204294,-9219.618981204294,100.261911351261,0.0,False,1.0,0,0.04026110004633665,0.029945999966003,276,121,56,32,24,8,4,0.42857142857142855,0.8,28
Exact local BIC,combined_contamination,30,49251653,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5964912280701754,4.584665270935203,56,6,276,0.375,-9119.357069853033,-9219.618981204294,-9219.618981204294,100.261911351261,0.0,False,1.0,0,0.04026110004633665,0.029945999966003,276,121,36,31,5,9,4,0.1388888888888889,0.775,10
Greedy local BIC,combined_contamination,30,49251653,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.5964912280701754,4.584665270935203,56,6,276,0.375,-9119.357069853033,-9219.618981204294,-9219.618981204294,100.261911351261,0.0,False,1.0,0,0.04026110004633665,0.029945999966003,276,121,36,31,5,9,4,0.1388888888888889,0.775,10
Candidate,combined_contamination,31,49251654,20,500,combined_contamination,40,5,8,0.5,0.1,0.1,0.3,lowvar_heterogeneous,8,4,20,0.30057803468208094,5.871106277169002,56,5,236,0.32142857142857145,-10458.189732506631,-10541.461022880265,-10541.461022880265,83.27129037363375,0.0,False,1.0,0,0.043558300007134676,0.045888699940405786,236,116,56,32,24,8,4,0.42857142857142855,0.8,28
